parameter_name,parameter_number,preset_name,parameter_value,mean,std
osc_1_volume,15,Easymat,0.5160000324249268,0.5160000324249268,0.05160000324249268
osc_2_volume,16,Easymat,0.5120000243186951,0.5120000243186951,0.05120000243186951
osc_3_volume,17,Easymat,0.0,0.0,0.0
osc_mastertune,18,Easymat,0.5,0.5,0.05
osc_1_tune,19,Easymat,0.48600003123283386,0.48600003123283386,0.048600003123283386
osc_2_tune,20,Easymat,0.5,0.5,0.05
osc_1_fine_tune,21,Easymat,0.4480000138282776,0.4480000138282776,0.04480000138282776
osc_2_fine_tune,22,Easymat,0.5520000457763672,0.5520000457763672,0.05520000457763672
osc_1_waveform,23,Easymat,0.5,0.5,0.05
osc_1_waveform,24,Easymat,0.0,0.0,0.0
osc_sync,25,Easymat,0.0,0.0,0.0
lfo_1_waveform,26,Easymat,0.0,0.0,0.0
lfo_2_waveform,27,Easymat,0.0,0.0,0.0
lfo_1_rate,28,Easymat,0.7240000367164612,0.7240000367164612,0.07240000367164612
lfo_2_rate,29,Easymat,0.24000000953674316,0.24000000953674316,0.024000000953674317
lfo_1_amount,30,Easymat,0.6360000371932983,0.6360000371932983,0.06360000371932983
lfo_2_amount,31,Easymat,0.2800000011920929,0.2800000011920929,0.02800000011920929
lfo_1_destination,32,Easymat,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_2_destination,33,Easymat,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_1_phase,34,Easymat,0.0,0.0,0.0
lfo_2_phase,35,Easymat,0.0,0.0,0.0
osc_2_fm,36,Easymat,0.0,0.0,0.0
osc_2_phase,37,Easymat,0.0,0.0,0.0
osc_2_pw,38,Easymat,0.41200003027915955,0.41200003027915955,0.04120000302791595
osc_2_phase,39,Easymat,0.5,0.5,0.05
transpose,40,Easymat,0.5,0.5,0.05
free_ad_attack,41,Easymat,0.0,0.0,0.0
free_ad_decay,42,Easymat,0.0,0.0,0.0
free_ad_amount,43,Easymat,0.0,0.0,0.0
free_ad_destination,44,Easymat,0.0,0.0,0.0
lfo_1_sync,45,Easymat,0.0,0.0,0.0
lfo_1_keytrigger,46,Easymat,0.0,0.0,0.0
lfo_2_sync,47,Easymat,0.0,0.0,0.0
lfo_2_keytrigger,48,Easymat,0.0,0.0,0.0
portamento_amount,49,Easymat,0.0,0.0,0.0
portamento_mode,50,Easymat,0.0,0.0,0.0
voices,51,Easymat,1.0,1.0,0.1
velocity_volume,52,Easymat,0.0,0.0,0.0
velocity_contour,53,Easymat,0.0,0.0,0.0
velocity_filter,54,Easymat,0.0,0.0,0.0
pitchwheel_cutoff,55,Easymat,0.0,0.0,0.0
pitchwheel_pitch,56,Easymat,0.0,0.0,0.0
ringmodulation,57,Easymat,0.0,0.0,0.0
chorus_1_enable,58,Easymat,1.0,1.0,0.1
chorus_2_enable,59,Easymat,0.0,0.0,0.0
reverb_wet,60,Easymat,0.40400001406669617,0.40400001406669617,0.04040000140666962
reverb_decay,61,Easymat,0.5800000429153442,0.5800000429153442,0.05800000429153442
reverb_pre_delay,62,Easymat,0.1080000028014183,0.1080000028014183,0.01080000028014183
reverb_high_cut,63,Easymat,0.2200000137090683,0.2200000137090683,0.02200000137090683
reverb_low_cut,64,Easymat,0.8280000686645508,0.8280000686645508,0.08280000686645508
osc_bitcrusher,65,Easymat,1.0,1.0,0.1
master_high_pass,66,Easymat,0.0,0.0,0.0
master_detune,67,Easymat,0.0,0.0,0.0
vintage_noise,68,Easymat,0.0,0.0,0.0
panic,69,Easymat,0.0,0.0,0.0
midi_learn,70,Easymat,0.0,0.0,0.0
envelope_destination,71,Easymat,0.0,0.0,0.0
envelope_speed,72,Easymat,0.0,0.0,0.0
envelope_amount,73,Easymat,0.0,0.0,0.0
envelope_one_shot_mode,74,Easymat,0.0,0.0,0.0
envelope_fix_tempo,75,Easymat,0.0,0.0,0.0
envelope_reset,76,Easymat,0.0,0.0,0.0
filter_drive,77,Easymat,0.0,0.0,0.0
delay_wet,78,Easymat,0.0,0.0,0.0
delay_time,79,Easymat,0.5,0.5,0.05
delay_sync,80,Easymat,0.0,0.0,0.0
delay_x2_l,81,Easymat,0.0,0.0,0.0
delay_x2_r,82,Easymat,0.0,0.0,0.0
delay_high_shelf,83,Easymat,0.0,0.0,0.0
delay_low_shelf,84,Easymat,0.0,0.0,0.0
delay_feedback,85,Easymat,0.5,0.5,0.05
midi_clear,86,Easymat,0.0,0.0,0.0
midi_lock,87,Easymat,0.0,0.0,0.0
-,0,BasePad,0.5,0.5,0.05
master_volume,1,BasePad,0.2800000011920929,0.2800000011920929,0.02800000011920929
filter_type,2,BasePad,0.0,0.0,0.0
filter_cutoff,3,BasePad,0.3920000195503235,0.3920000195503235,0.03920000195503235
filter_resonance,4,BasePad,0.2720000147819519,0.2720000147819519,0.02720000147819519
fitler_keyfollow,5,BasePad,1.0,1.0,0.1
filter_contour,6,BasePad,0.5800000429153442,0.5800000429153442,0.05800000429153442
filter_attack,7,BasePad,0.5400000214576721,0.5400000214576721,0.05400000214576721
filter_decay,8,BasePad,0.0,0.0,0.0
filter_sustain,9,BasePad,1.0,1.0,0.1
filter_release,10,BasePad,0.5680000185966492,0.5680000185966492,0.05680000185966492
amp_attack,11,BasePad,0.320000022649765,0.320000022649765,0.0320000022649765
amp_decay,12,BasePad,0.0,0.0,0.0
amp_sustain,13,BasePad,1.0,1.0,0.1
amp_release,14,BasePad,0.5879999995231628,0.5879999995231628,0.05879999995231629
osc_1_volume,15,BasePad,0.800000011920929,0.800000011920929,0.0800000011920929
osc_2_volume,16,BasePad,0.0,0.0,0.0
osc_3_volume,17,BasePad,0.7240000367164612,0.7240000367164612,0.07240000367164612
osc_mastertune,18,BasePad,0.5,0.5,0.05
osc_1_tune,19,BasePad,0.0,0.0,0.0
osc_2_tune,20,BasePad,0.7560000419616699,0.7560000419616699,0.075600004196167
osc_1_fine_tune,21,BasePad,0.5040000081062317,0.5040000081062317,0.050400000810623166
osc_2_fine_tune,22,BasePad,0.3880000114440918,0.3880000114440918,0.03880000114440918
osc_1_waveform,23,BasePad,0.5,0.5,0.05
osc_1_waveform,24,BasePad,0.25,0.25,0.025
osc_sync,25,BasePad,0.0,0.0,0.0
lfo_1_waveform,26,BasePad,0.14400000870227814,0.14400000870227814,0.014400000870227813
lfo_2_waveform,27,BasePad,0.0,0.0,0.0
lfo_1_rate,28,BasePad,0.17600001394748688,0.17600001394748688,0.01760000139474869
lfo_2_rate,29,BasePad,0.14800000190734863,0.14800000190734863,0.014800000190734863
lfo_1_amount,30,BasePad,0.7240000367164612,0.7240000367164612,0.07240000367164612
lfo_2_amount,31,BasePad,0.6360000371932983,0.6360000371932983,0.06360000371932983
lfo_1_destination,32,BasePad,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_2_destination,33,BasePad,0.1428571492433548,0.1428571492433548,0.01428571492433548
lfo_1_phase,34,BasePad,0.0,0.0,0.0
lfo_2_phase,35,BasePad,0.0,0.0,0.0
osc_2_fm,36,BasePad,0.0,0.0,0.0
osc_2_phase,37,BasePad,0.0,0.0,0.0
osc_2_pw,38,BasePad,0.29600000381469727,0.29600000381469727,0.029600000381469725
osc_2_phase,39,BasePad,0.0,0.0,0.0
transpose,40,BasePad,1.0,1.0,0.1
free_ad_attack,41,BasePad,0.0,0.0,0.0
free_ad_decay,42,BasePad,0.0,0.0,0.0
free_ad_amount,43,BasePad,0.0,0.0,0.0
free_ad_destination,44,BasePad,0.0,0.0,0.0
lfo_1_sync,45,BasePad,0.0,0.0,0.0
lfo_1_keytrigger,46,BasePad,0.0,0.0,0.0
lfo_2_sync,47,BasePad,0.0,0.0,0.0
lfo_2_keytrigger,48,BasePad,0.0,0.0,0.0
portamento_amount,49,BasePad,0.0,0.0,0.0
portamento_mode,50,BasePad,0.0,0.0,0.0
voices,51,BasePad,0.4000000059604645,0.4000000059604645,0.04000000059604645
velocity_volume,52,BasePad,0.0,0.0,0.0
velocity_contour,53,BasePad,0.0,0.0,0.0
velocity_filter,54,BasePad,0.0,0.0,0.0
pitchwheel_cutoff,55,BasePad,0.0,0.0,0.0
pitchwheel_pitch,56,BasePad,0.0,0.0,0.0
ringmodulation,57,BasePad,0.0,0.0,0.0
chorus_1_enable,58,BasePad,1.0,1.0,0.1
chorus_2_enable,59,BasePad,0.0,0.0,0.0
reverb_wet,60,BasePad,0.0,0.0,0.0
reverb_decay,61,BasePad,0.7640000581741333,0.7640000581741333,0.07640000581741332
reverb_pre_delay,62,BasePad,0.0,0.0,0.0
reverb_high_cut,63,BasePad,0.14000000059604645,0.14000000059604645,0.014000000059604644
reverb_low_cut,64,BasePad,0.7520000338554382,0.7520000338554382,0.07520000338554382
osc_bitcrusher,65,BasePad,1.0,1.0,0.1
master_high_pass,66,BasePad,0.5360000133514404,0.5360000133514404,0.053600001335144046
master_detune,67,BasePad,0.4240000247955322,0.4240000247955322,0.04240000247955322
vintage_noise,68,BasePad,0.0,0.0,0.0
panic,69,BasePad,0.0,0.0,0.0
midi_learn,70,BasePad,0.0,0.0,0.0
envelope_destination,71,BasePad,0.0,0.0,0.0
envelope_speed,72,BasePad,0.0,0.0,0.0
envelope_amount,73,BasePad,0.0,0.0,0.0
envelope_one_shot_mode,74,BasePad,0.0,0.0,0.0
envelope_fix_tempo,75,BasePad,0.0,0.0,0.0
envelope_reset,76,BasePad,0.0,0.0,0.0
filter_drive,77,BasePad,0.0,0.0,0.0
delay_wet,78,BasePad,0.0,0.0,0.0
delay_time,79,BasePad,0.5,0.5,0.05
delay_sync,80,BasePad,0.0,0.0,0.0
delay_x2_l,81,BasePad,0.0,0.0,0.0
delay_x2_r,82,BasePad,0.0,0.0,0.0
delay_high_shelf,83,BasePad,0.0,0.0,0.0
delay_low_shelf,84,BasePad,0.0,0.0,0.0
delay_feedback,85,BasePad,0.5,0.5,0.05
midi_clear,86,BasePad,0.0,0.0,0.0
midi_lock,87,BasePad,0.0,0.0,0.0
-,0,SpookyOrgan,0.5,0.5,0.05
master_volume,1,SpookyOrgan,0.30800002813339233,0.30800002813339233,0.030800002813339233
filter_type,2,SpookyOrgan,0.27272728085517883,0.27272728085517883,0.027272728085517884
filter_cutoff,3,SpookyOrgan,0.2710000276565552,0.2710000276565552,0.027100002765655516
filter_resonance,4,SpookyOrgan,0.7880000472068787,0.7880000472068787,0.07880000472068786
fitler_keyfollow,5,SpookyOrgan,0.4960000216960907,0.4960000216960907,0.04960000216960907
filter_contour,6,SpookyOrgan,0.7000000476837158,0.7000000476837158,0.07000000476837158
filter_attack,7,SpookyOrgan,0.5480000376701355,0.5480000376701355,0.05480000376701355
filter_decay,8,SpookyOrgan,0.8400000333786011,0.8400000333786011,0.0840000033378601
filter_sustain,9,SpookyOrgan,0.5200000405311584,0.5200000405311584,0.05200000405311585
filter_release,10,SpookyOrgan,0.8080000281333923,0.8080000281333923,0.08080000281333924
amp_attack,11,SpookyOrgan,0.5200000405311584,0.5200000405311584,0.05200000405311585
amp_decay,12,SpookyOrgan,0.8600000143051147,0.8600000143051147,0.08600000143051148
amp_sustain,13,SpookyOrgan,0.3160000145435333,0.3160000145435333,0.031600001454353335
amp_release,14,SpookyOrgan,0.6920000314712524,0.6920000314712524,0.06920000314712524
osc_1_volume,15,SpookyOrgan,0.46800002455711365,0.46800002455711365,0.046800002455711365
osc_2_volume,16,SpookyOrgan,0.64000004529953,0.64000004529953,0.064000004529953
osc_3_volume,17,SpookyOrgan,0.0,0.0,0.0
osc_mastertune,18,SpookyOrgan,0.5,0.5,0.05
osc_1_tune,19,SpookyOrgan,0.25,0.25,0.025
osc_2_tune,20,SpookyOrgan,0.7520000338554382,0.7520000338554382,0.07520000338554382
osc_1_fine_tune,21,SpookyOrgan,0.5440000295639038,0.5440000295639038,0.05440000295639038
osc_2_fine_tune,22,SpookyOrgan,0.5,0.5,0.05
osc_1_waveform,23,SpookyOrgan,0.5,0.5,0.05
osc_1_waveform,24,SpookyOrgan,0.25,0.25,0.025
osc_sync,25,SpookyOrgan,0.0,0.0,0.0
lfo_1_waveform,26,SpookyOrgan,0.0,0.0,0.0
lfo_2_waveform,27,SpookyOrgan,0.0,0.0,0.0
lfo_1_rate,28,SpookyOrgan,0.4280000329017639,0.4280000329017639,0.04280000329017639
lfo_2_rate,29,SpookyOrgan,0.0,0.0,0.0
lfo_1_amount,30,SpookyOrgan,0.9520000219345093,0.9520000219345093,0.09520000219345093
lfo_2_amount,31,SpookyOrgan,0.5,0.5,0.05
lfo_1_destination,32,SpookyOrgan,0.5714285969734192,0.5714285969734192,0.05714285969734192
lfo_2_destination,33,SpookyOrgan,0.0,0.0,0.0
lfo_1_phase,34,SpookyOrgan,0.0,0.0,0.0
lfo_2_phase,35,SpookyOrgan,0.0,0.0,0.0
osc_2_fm,36,SpookyOrgan,0.0,0.0,0.0
osc_2_phase,37,SpookyOrgan,0.0,0.0,0.0
osc_2_pw,38,SpookyOrgan,0.164000004529953,0.164000004529953,0.0164000004529953
osc_2_phase,39,SpookyOrgan,0.5,0.5,0.05
transpose,40,SpookyOrgan,0.956000030040741,0.956000030040741,0.09560000300407409
free_ad_attack,41,SpookyOrgan,0.0,0.0,0.0
free_ad_decay,42,SpookyOrgan,0.0,0.0,0.0
free_ad_amount,43,SpookyOrgan,0.0,0.0,0.0
free_ad_destination,44,SpookyOrgan,0.0,0.0,0.0
lfo_1_sync,45,SpookyOrgan,0.0,0.0,0.0
lfo_1_keytrigger,46,SpookyOrgan,0.0,0.0,0.0
lfo_2_sync,47,SpookyOrgan,0.0,0.0,0.0
lfo_2_keytrigger,48,SpookyOrgan,0.0,0.0,0.0
portamento_amount,49,SpookyOrgan,0.3440000116825104,0.3440000116825104,0.03440000116825104
portamento_mode,50,SpookyOrgan,1.0,1.0,0.1
voices,51,SpookyOrgan,0.4000000059604645,0.4000000059604645,0.04000000059604645
velocity_volume,52,SpookyOrgan,0.0,0.0,0.0
velocity_contour,53,SpookyOrgan,0.0,0.0,0.0
velocity_filter,54,SpookyOrgan,0.0,0.0,0.0
pitchwheel_cutoff,55,SpookyOrgan,0.0,0.0,0.0
pitchwheel_pitch,56,SpookyOrgan,0.0,0.0,0.0
ringmodulation,57,SpookyOrgan,0.3680000305175781,0.3680000305175781,0.03680000305175781
chorus_1_enable,58,SpookyOrgan,0.0,0.0,0.0
chorus_2_enable,59,SpookyOrgan,0.0,0.0,0.0
reverb_wet,60,SpookyOrgan,0.0,0.0,0.0
reverb_decay,61,SpookyOrgan,0.6760000586509705,0.6760000586509705,0.06760000586509704
reverb_pre_delay,62,SpookyOrgan,0.0,0.0,0.0
reverb_high_cut,63,SpookyOrgan,0.0,0.0,0.0
reverb_low_cut,64,SpookyOrgan,1.0,1.0,0.1
osc_bitcrusher,65,SpookyOrgan,1.0,1.0,0.1
master_high_pass,66,SpookyOrgan,0.5200000405311584,0.5200000405311584,0.05200000405311585
master_detune,67,SpookyOrgan,0.2880000174045563,0.2880000174045563,0.028800001740455626
vintage_noise,68,SpookyOrgan,0.4440000355243683,0.4440000355243683,0.044400003552436826
panic,69,SpookyOrgan,0.0,0.0,0.0
midi_learn,70,SpookyOrgan,0.0,0.0,0.0
envelope_destination,71,SpookyOrgan,0.4285714328289032,0.4285714328289032,0.04285714328289032
envelope_speed,72,SpookyOrgan,1.0,1.0,0.1
envelope_amount,73,SpookyOrgan,0.12800000607967377,0.12800000607967377,0.012800000607967377
envelope_one_shot_mode,74,SpookyOrgan,0.0,0.0,0.0
envelope_fix_tempo,75,SpookyOrgan,0.0,0.0,0.0
envelope_reset,76,SpookyOrgan,0.0,0.0,0.0
filter_drive,77,SpookyOrgan,0.41200003027915955,0.41200003027915955,0.04120000302791595
delay_wet,78,SpookyOrgan,0.4400000274181366,0.4400000274181366,0.04400000274181366
delay_time,79,SpookyOrgan,0.08000000566244125,0.08000000566244125,0.008000000566244125
delay_sync,80,SpookyOrgan,0.0,0.0,0.0
delay_x2_l,81,SpookyOrgan,1.0,1.0,0.1
delay_x2_r,82,SpookyOrgan,0.0,0.0,0.0
delay_high_shelf,83,SpookyOrgan,0.0,0.0,0.0
delay_low_shelf,84,SpookyOrgan,0.0,0.0,0.0
delay_feedback,85,SpookyOrgan,0.0,0.0,0.0
midi_clear,86,SpookyOrgan,0.0,0.0,0.0
midi_lock,87,SpookyOrgan,0.0,0.0,0.0
